CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,SGRUPHAB_ONCOLOGY,TIPO_EQP_MENTAL_HEALTH,SGRUPHAB_NEUROLOGY,SERV_ESP_ORTHOPEDICS,SGRUPHAB_NUTRITION_GASTROLOGY,TIPEQUIP_OPTICAL_METHODS,TP_UNID_SHORTSTAY_HOSPITAL,CONSELHO_SPEECH_THERAPIST,SERV_ESP_DIAGNOSIS,SERV_ESP_REPRODUCTIVE_HEALTH,CONSELHO_PHARMACIST,CONSELHO_OPTICIAN,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_MOBILE_URGENCY_CARE,SERV_ESP_STI/HIV/AIDS,TIPO_EQP_INDIGENOUS_HEALTH,SERV_ESP_PHYSICALTHERAPY,TP_UNID_SUPPLY_CENTER,SERV_ESP_PRISON,TP_UNID_PSYCOSOCIAL_CENTER,CONSELHO_ENGINEERING_ARCHITECTURE_AGRONOMY,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TP_UNID_NOTIFICATION_CENTER,NULEITOS,HOSP_SUS,TP_UNID_CLINIC,SGRUPHAB_TRAUMA,TP_UNID_FAMILY_CENTER,SGRUPHAB_TRANSPLANT,TIPO_EQP_PRIMARY_CARE,SGRUPHAB_OPHTHALMOLOGY,TP_UNID_MIXED_EMERGENCY_UNIT,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_HEALTHCARE_REGULATOR,CONSELHO_PHYSICIAN,TP_UNID_HEALTH_DEPARTMENT,SERV_ESP_TRANSSEXUAL,SERV_ESP_HEALTH_SURVEILLANCE,SERV_ESP_INDIGENOUS_HEALTH,TP_UNID_PREVENTION_CENTER,SGRUPHAB_PHYLANTHROPY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SERV_ESP_COMMITTIEES,CONSELHO_SOCIAL_ASSISTANT,TIPEQUIP_GRAPHIC_METHODS,CONSELHO_BIOLOGIST,SERV_ESP_SEXUAL_VIOLENCE,SGRUPHAB_OBESITY,SERV_ESP_PHARMACY,AMB_SUS,TP_UNID_HOME_CARE,CONSELHO_NUTRITIONIST,SGRUPHAB_INTERMEDIARY_CARE,SGRUPHAB_ORTHOPEDICS,TIPEQUIP_OTHER,TP_UNID_CENTRAL_LABORATORY,TIPO_EQP_FAMILY_HEALTH,TIPEQUIP_DENTISTRY,CONSELHO_PSYCHOLOGIST,CNES,SGRUPHAB_TRANSEXUAL_CHANGE,SGRUPHAB_ICU,CONSELHO_DENTIST,SERV_ESP_HEARING_HEALTH,SERV_ESP_REHABILITATION,TP_UNID_GENERAL_HOSPITAL,SGRUPHAB_GENETICS,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,CONSELHO_BIOMEDICINE,TIPO_EQP_HEALTH_AGENTS,TP_UNID_EMERGENCY_CARE,SERV_ESP_TRANSPLANT,CONSELHO_RADIOLOGIST,SGRUPHAB_CARDIOVASCULAR,SGRUPHAB_AURICULAR,SGRUPHAB_HIV/AIDS,TIPO_EQP_ORAL_HEALTH,Leitos,TP_UNID_MOBILE_HEATH_CARE,SERV_ESP_ORAL_HEALTH,TP_UNID_RIVER_MOBILE_UNIT,SERV_ESP_SURGERY,SERV_ESP_PREGNANCY,SERV_ESP_RARE_DISEASES,SGRUPHAB_URGENCY,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_BASIC_HEALTH,SERV_ESP_CARDIOVASCULAR,SGRUPHAB_SURGERY,CONSELHO_STATISTICIAN,TIPEQUIP_INFRASTRUCTURE,CONSELHO_RADIOLOGY_TECHNICIAN,TP_UNID_EDUCATIONAL_CENTER,CONSELHO_CHEMIST,SERV_ESP_MENTAL_HEALTH,SERV_ESP_SMOKING,SERV_ESP_ICU,SERV_ESP_PNEUMOLOGY,TIPEQUIP_IMAGE_DIAGNOSIS,PROF_SUS,SERV_ESP_ADOLESCENT_HEALTH,SGRUPHAB_MENTAL_HEALTH,VINC_SUS,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_MULTISPECIALIST_CLINIC,TIPO_EQP_PRISION_HEALTH,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,SERV_ESP_TELEHEALTH,CONSELHO_PHYSICIST,TP_UNID_INDIGENOUS_CENTER,CONSELHO_PEDAGOGY,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,SERV_ESP_ONCOLOGY,SGRUPHAB_ODONTOLOGY,SERV_ESP_NEUROLOGY,SERV_ESP_NEFROLOGY,TIPEQUIP_AUDIOLOGY,CONSELHO_VETERINARIAN,TP_UNID_GENERAL_EMERGENCY_ROOM,TP_UNID_PHARMACY,SERV_ESP_OPHTHALMOLOGY,SGRUPHAB_GERIATRIC,TP_UNID_HOME_CARE_UNIT,SGRUPHAB_CHRONIC_DISEASES,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_URGENCY,TP_UNID_HEALTHCARE_SURVEILLANCE,TP_UNID_HEALTH_INSURANCE,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,SERV_ESP_HEMOTHERAPY,CONSELHO_ECONOMIST,TP_UNID_ACCESS_CENTER,SERV_ESP_IMUNIZATION,CONSELHO_NURSING,CONSELHO_PHYSICAL_EDUCATION,SGRUPHAB_NEPHROLOGY,TP_UNID_HEMOTHERAPY_CENTER,TP_UNID_URGENCY_CARE_REGULATOR,SERV_ESP_TEACHING,SGRUPHAB_PHYSICAL_REHABILITATION,TIPEQUIP_LIFE_MAINTAINING,TP_UNID_SPECIALIST_UNIT,SERV_ESP_OBESITY,TP_UNID_TELEHEALTH,SGRUPHAB_PREGNANCY,IND_SUS,TP_UNID_SPECIALIZED_HOSPITAL,SGRUPHAB_TEACHING,RATE_SUICIDE
510340,201403,3,623614,0.4810668137662079,48,0,3,132,18,321,1,282,1072,45,778,9,0,20,6,0,341,0,3,5,18,155,0,512,105,867,0,0,51,0,13,0,1,0,0,28402,3,0,15,3,0,36,0,0,529,177,217,18,6,30,261,3,656,9,9,275,1,62,1784,522,7545918793,0,52,2103,12,49,74,0,0,140,17,1,93,37,37,0,25,2,16253,0,277,0,74,153,0,3,0,158,131,37,0,270,298,0,6,26,74,46,16,835,46857,1,6,328,123,9,3,1980,21,13,3,3,93,94,12,57,62,51,6,0,1,102,0,0,62,144,19,106,0,8,0,111,0,2,0,17520,5,8,3,1,0,5,1271,253,7,1,27,178,48,23,0
510340,201404,2,623614,0.320711209177472,48,0,3,142,18,335,1,308,1073,45,794,9,0,20,6,0,341,0,3,5,18,156,0,512,107,869,0,0,51,0,13,0,1,0,0,29050,3,0,15,3,0,36,0,0,549,178,215,18,6,30,266,3,663,9,9,275,1,61,1804,548,7583176870,0,52,2156,15,49,74,0,0,140,17,2,93,37,37,0,25,4,16374,0,277,0,74,154,0,3,0,159,132,37,0,277,298,0,6,26,75,46,18,843,47798,1,6,335,123,9,4,1994,21,13,3,3,93,94,11,58,71,51,6,0,1,105,0,0,62,144,19,108,0,8,0,111,0,2,0,17903,5,8,3,1,0,5,1290,253,7,1,27,182,53,23,0
510340,201405,1,623614,0.160355604588736,48,0,3,147,18,335,1,343,1072,45,809,9,0,20,6,0,341,0,3,5,18,156,0,512,107,873,0,0,42,0,13,0,1,0,0,28984,3,0,15,3,0,36,0,0,526,180,215,18,6,30,265,3,664,9,9,275,1,61,1816,597,7615048238,0,52,2258,15,50,72,0,0,142,17,2,92,37,37,0,25,4,16168,0,292,0,74,157,0,3,0,159,132,37,0,277,298,0,6,26,75,46,18,853,48064,1,6,335,123,9,4,1962,21,13,3,3,93,94,11,58,71,51,9,0,1,105,0,0,62,144,19,108,0,8,0,111,0,2,0,18071,5,8,3,1,0,5,1274,254,7,1,27,182,53,23,0
510340,201406,1,623614,0.160355604588736,48,0,3,155,18,348,1,340,1073,45,803,9,0,20,6,0,341,0,3,5,18,156,0,512,107,873,0,0,42,0,13,0,1,0,0,28729,3,0,15,3,0,36,0,0,525,180,214,18,6,30,265,3,670,9,9,275,1,61,1835,599,7652651334,0,52,2277,15,50,72,0,0,133,17,2,92,37,37,0,25,4,16168,0,294,0,74,157,0,3,0,159,132,37,0,277,297,0,5,26,75,46,18,855,48802,1,6,335,124,9,4,2014,21,12,3,3,93,94,11,58,71,51,9,0,1,107,0,0,62,144,19,108,0,8,0,111,0,2,0,18386,5,8,3,1,0,5,1274,258,7,1,30,182,53,23,0
510340,201407,2,623614,0.320711209177472,48,0,3,155,18,348,1,360,1074,45,787,9,0,20,6,0,341,0,3,5,42,156,0,512,107,880,0,0,38,0,13,0,1,0,0,29607,3,0,15,3,0,36,0,0,515,180,214,18,6,30,265,3,654,9,9,275,1,60,1872,605,7712979641,0,52,2273,15,50,72,0,0,141,17,2,92,37,37,0,25,4,17020,0,297,0,74,157,0,3,0,155,132,37,0,277,299,0,30,26,75,46,18,857,49966,1,6,335,124,9,4,2131,21,13,3,3,93,94,11,58,75,51,9,0,1,107,0,0,62,146,19,149,0,8,0,111,0,2,0,19258,5,8,3,1,0,5,1274,259,7,1,30,182,53,23,0
510340,201408,5,623614,0.8017780229436798,48,0,3,155,18,348,1,360,1075,45,812,18,0,20,6,0,341,0,3,5,42,156,1,512,107,883,0,0,22,0,13,0,1,0,0,29707,3,0,15,3,0,36,0,0,541,180,215,6,6,30,266,3,644,9,9,275,1,60,1884,617,7745820972,0,52,2290,16,50,72,0,0,141,17,2,92,37,41,0,25,5,17034,0,297,0,74,157,0,3,0,153,132,37,0,277,298,0,30,26,75,46,18,858,51133,1,7,337,124,9,4,2159,21,13,3,3,92,94,11,58,75,51,9,0,1,107,0,0,62,145,19,148,0,8,0,111,0,2,0,20216,5,8,3,1,0,5,1275,260,7,1,30,183,54,23,0
510340,201409,5,623614,0.8017780229436798,70,0,3,156,18,372,1,369,1090,45,843,18,0,20,6,0,341,0,3,5,42,156,1,558,107,886,0,0,13,0,13,0,1,0,0,32212,3,0,15,3,0,44,0,0,561,184,223,6,6,30,274,3,670,11,11,304,1,60,1909,650,7804951375,0,56,2423,16,50,80,0,0,149,17,2,68,45,41,0,29,5,18775,0,298,0,74,157,0,3,0,152,132,43,0,289,347,0,38,26,75,46,18,911,55606,1,7,345,124,9,4,2432,21,13,3,3,92,96,11,58,75,51,9,0,1,107,0,0,72,145,19,148,0,8,0,114,0,2,0,21824,5,8,3,1,0,3,1331,262,7,1,32,187,54,23,0
510340,201410,3,623614,0.4810668137662079,70,0,3,157,18,384,1,369,1082,45,845,18,0,21,6,0,341,0,3,5,42,156,1,558,107,887,0,0,13,0,13,0,1,0,0,31958,3,0,15,3,0,44,0,0,522,184,232,6,6,30,275,3,671,11,11,304,1,60,1916,634,7830088097,0,56,2426,16,50,80,0,0,157,17,2,68,45,81,0,29,5,20125,0,298,0,74,157,0,3,0,152,132,43,0,288,350,0,38,26,75,46,18,911,55519,1,7,344,123,9,4,2398,21,13,3,3,92,96,11,58,75,51,9,0,1,109,0,0,72,145,19,149,0,8,0,114,0,2,0,22132,5,8,3,1,0,3,1333,263,7,1,32,187,54,23,0
510340,201411,2,623614,0.320711209177472,58,0,3,159,12,384,1,345,1045,45,841,18,0,21,6,0,336,0,3,5,42,156,1,528,103,887,0,0,13,0,13,0,1,0,0,30923,3,0,15,3,0,38,0,0,510,184,232,6,6,28,271,3,674,11,11,306,1,59,1923,601,7822516663,0,53,2355,16,50,80,0,0,157,17,2,66,45,81,0,29,6,19016,0,298,0,70,157,0,3,0,153,130,43,0,288,380,0,38,26,75,46,18,912,53825,1,7,338,123,9,4,2403,21,7,3,3,92,84,11,58,73,51,9,0,1,109,0,0,72,137,19,149,0,8,0,108,0,2,0,21499,5,8,3,1,0,3,1333,264,7,1,32,188,48,23,0
510340,201412,2,623614,0.320711209177472,58,0,3,159,12,384,1,351,1045,45,847,18,0,21,6,0,336,0,3,5,42,156,1,528,103,888,0,0,13,0,13,0,1,0,0,29920,3,0,15,3,0,38,0,0,510,184,232,6,6,28,271,3,682,11,11,306,1,59,1930,603,7832581489,0,53,2368,16,50,80,0,0,157,17,2,66,45,81,0,29,6,18965,0,298,0,70,157,0,3,0,153,130,43,0,288,380,0,38,26,75,46,18,913,52830,1,7,338,123,9,4,2403,21,7,3,3,92,84,11,58,73,51,9,0,1,109,0,0,72,137,19,149,0,8,0,108,0,2,0,21530,5,8,3,1,0,3,1333,264,7,1,32,188,48,23,0
510340,201501,1,623614,0.160355604588736,58,0,3,159,12,382,1,347,1047,45,853,18,0,14,6,0,336,0,3,5,41,152,1,528,101,870,0,0,13,0,13,0,1,0,0,29813,3,0,15,3,0,38,0,0,508,177,232,6,6,28,266,3,696,11,11,304,1,59,1916,610,7694223304,0,53,2362,16,50,80,0,0,171,18,2,65,45,81,0,29,6,18953,0,296,0,68,154,0,3,0,147,130,43,0,286,413,0,38,26,74,46,18,912,52921,1,7,328,122,7,4,2398,21,7,3,3,89,84,11,58,72,51,9,0,1,109,0,0,72,135,19,140,0,8,0,107,0,2,0,21659,5,8,3,1,0,3,1282,263,7,1,32,183,48,23,0
510340,201503,3,623614,0.4810668137662079,58,0,3,157,12,391,1,326,1061,45,819,18,0,16,6,0,337,0,3,5,41,156,1,528,103,871,0,0,13,0,13,0,1,0,0,29453,3,0,15,3,0,38,0,0,507,178,225,6,6,28,268,4,666,11,11,305,1,60,1922,616,7750400043,0,53,2283,16,49,80,0,0,175,18,2,66,45,81,0,29,6,18892,0,296,0,70,155,0,3,0,152,130,49,0,288,375,0,38,26,75,46,18,915,50825,1,7,330,124,7,4,2376,21,7,3,3,90,84,11,58,73,51,9,0,1,111,10,0,72,135,19,142,0,8,0,107,0,2,0,20177,5,8,3,1,0,3,1301,265,7,1,24,183,48,23,0
510340,201504,5,623614,0.8017780229436798,58,0,3,157,12,466,1,323,1060,45,817,18,0,16,6,0,337,0,3,5,41,156,1,528,103,872,0,0,13,0,13,0,1,0,0,29007,3,0,15,3,0,38,0,0,508,178,225,6,6,28,268,4,675,11,11,311,1,60,1976,608,7758126492,0,53,2284,16,49,74,0,0,177,18,2,66,45,81,0,29,6,18973,0,296,0,70,155,0,3,0,152,130,49,0,288,375,0,38,26,75,46,18,921,50429,1,7,330,124,7,4,2375,21,7,3,3,90,84,11,58,73,51,9,0,1,111,10,0,72,135,19,142,0,8,0,107,0,2,0,20807,5,8,3,1,0,3,1307,265,7,1,24,183,54,23,0
510340,201506,4,623614,0.641422418354944,58,0,3,159,12,478,1,340,1063,45,730,18,0,16,6,0,337,0,3,5,41,156,1,528,103,883,0,0,13,0,13,0,1,0,0,28921,3,0,15,3,0,38,0,0,506,178,225,6,6,28,267,4,667,11,11,310,1,60,2002,615,7845765136,0,53,2357,16,50,74,0,0,189,18,2,66,44,81,0,29,6,19243,0,298,0,69,155,0,3,0,152,130,49,0,288,381,0,38,26,75,46,19,925,50665,1,7,330,125,7,4,2542,21,7,3,3,90,84,11,58,73,51,9,0,1,111,10,0,72,135,19,142,0,8,0,107,0,2,0,20821,4,8,3,1,0,3,1285,264,7,1,24,184,54,23,0
510340,201507,2,623614,0.320711209177472,58,0,3,159,12,478,1,352,1064,45,762,18,0,16,6,0,337,0,3,5,43,158,1,528,103,884,0,0,13,0,13,0,1,0,0,29099,3,0,15,3,0,38,0,0,532,179,214,6,6,28,269,4,657,11,11,310,1,60,2009,637,7915771600,0,53,2338,16,50,75,0,0,189,18,2,66,44,81,0,29,6,19324,0,299,0,71,156,0,3,0,152,130,49,0,288,394,0,37,26,76,46,19,925,51401,1,7,331,129,7,4,2525,21,13,3,3,91,85,11,58,73,51,9,0,1,111,10,0,75,135,19,142,0,8,0,107,0,2,0,21268,4,8,3,1,0,3,1273,266,7,1,24,185,54,23,0
510340,201508,1,623614,0.160355604588736,58,0,3,159,12,482,1,367,1066,45,765,18,0,16,6,0,337,0,3,5,43,158,1,576,105,884,0,0,13,0,14,0,1,0,0,30048,3,0,15,3,0,38,0,0,573,183,214,6,6,28,275,4,725,11,11,310,1,60,2009,637,7983373642,0,56,2404,16,51,79,0,0,193,20,2,66,48,81,0,31,6,20862,0,299,0,71,156,0,4,0,157,130,50,0,296,441,0,37,26,76,46,22,953,53834,1,7,337,133,7,4,2728,21,13,3,3,91,83,11,58,73,51,9,0,1,119,11,0,79,135,19,142,0,8,0,107,0,2,0,22383,4,8,3,1,0,3,1313,268,7,1,25,191,54,23,0
510340,201509,1,623614,0.160355604588736,58,0,3,160,12,476,1,367,1062,45,767,18,0,16,6,0,337,0,3,5,43,158,1,576,105,888,0,0,13,0,14,0,1,0,0,30073,3,0,15,3,0,38,0,0,574,183,205,6,6,28,275,4,729,11,11,310,1,60,2016,637,8022722654,0,56,2402,16,51,79,0,0,192,22,2,66,48,81,0,31,6,20878,0,299,0,71,156,0,4,0,160,130,50,0,296,439,0,37,26,76,46,22,950,53849,1,7,337,133,7,4,2734,21,13,3,3,91,83,11,58,73,51,9,0,1,119,11,0,79,133,19,142,0,8,0,107,0,2,0,22391,4,8,3,1,0,5,1313,269,7,1,25,191,54,23,0
510340,201510,2,623614,0.320711209177472,58,0,3,160,12,487,1,366,1068,45,767,18,0,16,6,0,337,0,3,5,45,158,1,576,105,890,0,0,13,0,14,0,1,0,0,30148,3,0,15,3,0,38,0,0,576,183,205,6,6,28,275,4,729,11,11,310,1,60,2023,638,8054106485,0,56,2404,16,49,79,0,0,192,22,2,66,48,81,0,31,6,20866,0,299,0,71,156,0,4,0,160,130,50,0,296,439,0,37,26,76,46,22,950,54156,1,7,338,133,7,4,2743,21,13,3,3,92,85,11,58,73,51,9,0,1,121,11,0,79,133,19,142,0,9,0,107,0,2,0,22610,4,8,3,1,0,5,1313,269,7,1,25,191,54,23,0
510340,201511,2,623614,0.320711209177472,58,0,3,160,12,496,1,366,1069,45,767,18,0,16,6,0,337,0,3,5,45,158,1,576,105,891,0,0,13,0,14,0,1,0,0,30200,3,0,15,3,0,38,0,0,574,183,206,6,6,28,277,4,729,11,11,310,1,59,2050,635,8088215837,0,56,2404,16,49,79,0,0,195,22,4,66,9,81,0,31,7,20896,0,299,0,71,156,0,4,0,160,130,50,0,296,439,0,37,26,76,46,22,952,54151,1,7,340,134,7,4,2767,21,13,3,3,92,87,11,58,73,51,9,0,1,123,11,0,79,133,19,146,0,9,0,107,0,2,0,22571,4,8,3,1,0,5,1321,269,7,1,25,194,54,23,0
510340,201512,3,623614,0.4810668137662079,58,0,3,160,12,506,1,367,1068,45,781,18,0,16,6,0,343,0,3,5,45,158,1,576,105,889,0,0,13,0,14,0,1,0,0,30247,3,0,15,3,0,38,0,0,564,184,206,6,6,28,278,4,729,11,11,312,1,59,2050,635,8109997215,0,56,2404,16,49,79,0,0,195,22,4,66,11,81,0,31,6,20918,0,299,0,71,159,0,4,0,160,130,50,0,300,442,0,37,26,76,47,26,966,54488,1,7,341,136,7,4,2768,21,13,3,3,92,87,13,58,73,51,9,0,1,123,11,0,79,133,19,146,0,9,0,107,0,2,0,22829,4,8,3,1,0,5,1337,270,7,1,25,196,54,23,0
510340,201601,3,623614,0.4810668137662079,58,0,3,160,12,506,1,367,1069,45,781,18,0,16,6,0,345,0,3,5,45,158,1,576,105,891,0,0,13,0,14,0,1,0,0,30239,3,0,15,3,0,38,0,0,566,184,206,6,6,28,279,4,728,11,11,312,1,59,2056,631,8133690181,0,56,2405,16,49,91,0,0,195,22,4,66,12,81,0,31,6,20918,0,299,0,71,159,0,3,0,160,130,50,0,300,442,0,37,26,76,48,26,958,54514,1,7,338,136,7,4,2768,21,13,3,3,92,87,13,58,73,51,9,0,1,127,11,0,79,135,19,146,0,9,0,107,0,2,0,22897,4,8,3,1,0,5,1337,271,7,1,25,196,42,23,0
510340,201602,1,623614,0.160355604588736,58,0,3,160,12,518,1,493,1076,45,794,18,0,16,6,0,344,0,3,5,45,158,1,576,104,889,0,0,13,0,14,0,1,0,0,31696,3,0,15,3,0,38,0,0,686,183,206,6,6,28,279,4,747,11,11,312,1,56,2056,696,8134493189,0,56,2424,16,49,91,0,0,201,22,5,66,12,81,0,31,6,18854,0,307,0,71,159,0,3,0,159,130,50,0,312,444,0,37,26,76,48,26,1007,56678,1,7,338,137,7,4,2804,21,13,3,3,92,103,13,58,73,51,9,0,1,127,11,0,79,135,19,147,0,9,0,107,0,1,0,23240,4,8,3,1,0,5,1340,271,7,1,25,197,42,23,0
510340,201604,1,623614,0.160355604588736,58,0,3,160,12,516,1,475,1064,45,745,18,0,16,6,0,340,0,3,5,45,157,1,576,104,874,0,0,13,0,14,0,1,0,0,31215,3,0,15,3,0,38,0,0,678,195,207,6,6,28,280,4,686,11,11,311,1,55,2061,703,8083948690,0,56,2383,15,47,91,0,0,190,22,5,66,12,81,0,31,6,18874,0,312,0,71,159,0,3,0,159,130,50,0,315,444,0,37,26,76,48,26,1009,55478,1,7,338,138,7,4,2691,21,13,3,3,92,103,13,58,73,51,8,0,1,127,11,0,79,133,19,147,0,9,0,107,1,1,0,22619,4,8,3,1,0,5,1350,268,7,1,25,200,42,23,0
510340,201605,5,623614,0.8017780229436798,58,0,3,160,12,527,1,498,1068,45,733,18,0,16,6,0,340,0,3,5,45,157,1,576,104,868,0,0,13,0,14,0,1,0,0,30777,3,0,15,3,0,38,0,0,702,195,175,6,6,28,280,4,650,11,11,311,1,55,2054,714,8079903280,0,58,2168,14,47,91,0,0,190,22,5,66,12,81,0,31,6,18931,0,310,0,71,159,0,3,0,159,130,50,0,315,444,0,37,26,76,48,26,1008,55040,1,7,338,138,7,4,2835,21,13,3,3,92,103,13,58,73,51,8,0,1,129,11,0,79,133,19,147,0,9,0,107,1,1,0,22773,4,8,3,1,0,5,1350,271,7,1,25,200,42,23,0
510340,201606,1,623614,0.160355604588736,58,0,3,158,12,545,1,520,1061,45,735,18,0,16,6,0,341,0,3,5,47,159,1,576,107,870,0,0,17,0,14,0,1,0,0,32149,3,0,15,3,0,38,0,0,722,194,175,6,6,28,284,4,687,11,11,310,1,56,2070,741,8190582470,0,56,2179,14,47,93,0,0,189,22,5,68,12,81,0,31,10,19392,1,310,0,69,163,0,3,0,161,124,50,0,316,444,0,37,26,77,49,26,1007,55811,1,7,342,138,7,4,2876,21,14,3,15,94,105,13,58,70,51,9,0,1,135,11,0,79,134,19,149,0,9,0,107,1,1,0,22627,4,7,3,1,0,5,1360,278,7,1,25,201,42,23,0
510340,201608,2,623614,0.320711209177472,61,0,3,152,12,561,1,570,1085,45,739,9,0,16,6,0,342,0,3,5,50,155,1,576,108,873,0,0,17,0,14,0,1,0,0,32239,3,0,15,3,0,38,0,0,687,197,165,6,6,28,285,4,678,14,11,301,1,61,2066,772,8257713758,0,56,2161,14,46,94,0,0,183,22,5,68,12,81,0,31,11,19649,2,308,0,71,162,0,3,0,160,124,46,0,323,440,0,37,26,76,49,24,1033,55374,1,7,343,139,7,4,2904,21,8,3,15,93,103,13,56,54,84,9,0,1,135,11,0,79,134,19,149,0,9,1,107,1,1,0,22211,4,8,3,1,0,5,1402,282,7,1,25,210,42,23,0
510340,201609,2,623614,0.320711209177472,61,0,3,167,12,579,1,574,1105,47,743,9,0,16,6,0,354,0,3,5,50,157,1,611,115,874,0,0,17,0,14,0,1,0,0,33416,3,0,15,3,0,38,0,0,698,204,166,6,6,30,290,5,736,15,11,308,1,61,2062,808,8295762734,0,58,2286,14,46,98,0,0,183,22,5,70,12,83,0,31,11,20471,2,309,0,71,164,0,3,0,161,124,46,0,337,440,0,37,26,76,49,24,1073,57684,1,7,350,139,7,4,3209,21,8,3,15,93,103,13,56,62,84,9,0,1,135,11,0,79,138,19,156,0,9,1,107,1,1,0,23017,4,8,3,1,0,5,1472,283,7,1,25,218,45,23,0
510340,201610,3,623614,0.4810668137662079,61,0,3,167,12,579,1,571,1101,47,763,9,0,16,6,0,354,0,3,5,50,157,1,611,115,877,0,0,17,0,14,0,1,0,0,32746,3,0,15,3,0,38,0,0,700,204,142,6,6,30,290,5,706,15,11,308,1,61,2061,773,8343630950,0,58,2120,14,46,98,0,0,182,22,5,70,12,83,0,31,11,20451,2,308,0,71,164,0,3,0,161,124,46,0,337,441,0,37,26,76,49,24,1073,56880,1,7,350,139,7,4,3224,21,8,3,15,93,103,13,56,62,84,9,0,1,135,11,0,79,138,19,156,0,9,1,107,1,1,0,23060,4,8,3,1,0,5,1472,285,7,1,25,218,45,23,0
510340,201611,6,623614,0.9621336275324158,61,0,3,167,12,579,1,573,1103,47,764,9,0,16,6,0,354,0,3,5,50,158,1,611,115,880,0,0,17,0,14,0,1,0,0,32784,3,0,15,3,0,38,0,0,704,205,142,6,6,30,292,5,708,15,11,308,1,61,2063,769,8425611098,0,58,2121,14,47,98,0,0,182,22,5,70,12,83,0,31,11,20478,2,308,0,71,164,0,3,0,171,124,46,0,337,440,0,37,25,76,49,24,1076,57027,1,7,351,139,7,4,3258,21,8,3,15,94,103,13,56,62,84,9,0,1,135,11,0,79,138,19,156,0,10,1,107,1,1,0,23134,3,8,3,1,0,5,1463,289,7,1,25,218,45,23,0
510340,201612,2,623614,0.320711209177472,61,0,3,187,12,669,1,648,1185,51,957,15,0,16,6,0,365,0,3,5,51,162,1,638,121,880,0,0,17,0,14,0,1,0,0,35907,3,0,17,3,0,38,0,0,809,220,196,10,6,33,298,5,903,24,11,317,1,61,2111,916,8458648656,0,58,2284,18,55,104,0,0,221,22,5,77,18,83,0,31,11,21771,2,312,0,73,186,0,3,0,184,140,46,0,355,449,0,37,25,78,57,30,1154,65057,1,7,360,139,7,4,3561,21,8,3,15,94,108,13,63,65,90,9,0,1,144,11,0,79,156,19,169,0,10,1,118,1,1,0,26757,3,8,3,1,0,5,1553,290,10,1,25,227,48,32,0
510340,201701,5,623614,0.8017780229436798,61,0,3,188,12,670,1,647,1188,51,971,15,0,16,6,0,359,0,3,5,51,161,1,638,121,881,0,0,17,0,14,0,1,0,0,36249,3,0,17,3,0,38,0,0,806,220,196,10,6,33,297,5,902,24,11,315,1,61,2115,912,8529336393,0,58,2284,18,55,104,0,0,221,21,5,82,18,83,0,31,11,21528,2,313,0,73,184,0,3,0,182,140,38,0,356,465,0,37,24,78,57,30,1159,65167,1,7,360,141,6,4,3557,21,9,3,15,94,110,13,63,65,90,9,0,1,144,11,0,79,157,19,168,0,10,2,118,1,2,0,26897,3,8,3,1,0,5,1549,294,10,1,25,227,48,32,0
510340,201702,3,623614,0.4810668137662079,61,0,3,188,12,670,1,643,1204,51,979,15,0,16,6,0,359,0,3,5,51,161,1,638,123,883,0,0,17,0,14,0,1,0,0,36082,3,0,17,3,0,38,0,0,806,221,196,10,6,33,300,5,909,24,11,315,1,61,2121,925,8626285807,0,58,2300,18,55,104,0,0,221,22,5,82,24,83,0,31,11,21682,2,313,0,73,184,0,3,0,183,142,38,0,356,486,0,37,24,78,57,30,1180,65624,1,7,363,147,6,4,3572,21,9,3,15,94,110,13,63,65,92,9,0,1,144,11,0,79,157,19,168,0,10,2,118,1,2,0,27984,3,8,3,1,0,5,1561,297,10,1,25,229,48,32,0
510340,201703,4,623614,0.641422418354944,61,0,3,188,12,672,1,674,1187,51,978,15,0,14,6,0,359,0,3,5,51,161,1,638,122,885,0,0,17,0,14,0,1,0,0,38056,3,0,17,3,0,38,0,0,806,221,197,10,6,33,297,5,908,24,11,315,1,61,2134,946,8660048740,0,58,2356,18,55,104,0,0,215,22,5,82,18,83,0,31,11,21561,2,313,0,73,184,0,3,0,183,142,46,0,356,481,0,37,24,78,57,30,1182,67729,1,7,360,146,6,4,3616,21,9,3,15,94,110,13,63,65,92,9,0,1,144,11,0,79,157,19,166,0,10,2,118,1,2,0,27995,3,8,3,1,0,5,1545,300,10,1,25,228,48,32,0
