CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,SERV_ESP_NEFROLOGY,CONSELHO_OPTICIAN,SGRUPHAB_ORTHOPEDICS,CONSELHO_DENTIST,TP_UNID_PSYCOSOCIAL_CENTER,SERV_ESP_RARE_DISEASES,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,SGRUPHAB_CHRONIC_DISEASES,TP_UNID_MOBILE_HEATH_CARE,SGRUPHAB_NUTRITION_GASTROLOGY,SGRUPHAB_INTERMEDIARY_CARE,TIPO_EQP_FAMILY_HEALTH,SGRUPHAB_TEACHING,TP_UNID_RIVER_MOBILE_UNIT,SERV_ESP_HEALTH_SURVEILLANCE,SERV_ESP_PRISON,SGRUPHAB_PHYSICAL_REHABILITATION,TIPEQUIP_OTHER,CONSELHO_STATISTICIAN,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TIPEQUIP_GRAPHIC_METHODS,SERV_ESP_HEMOTHERAPY,TP_UNID_HEALTH_DEPARTMENT,SERV_ESP_ADOLESCENT_HEALTH,TP_UNID_SUPPLY_CENTER,SERV_ESP_TEACHING,TP_UNID_CLINIC,SERV_ESP_URGENCY,SGRUPHAB_WORKER_HEALTHCARE,CONSELHO_NUTRITIONIST,SGRUPHAB_TRAUMA,TP_UNID_TELEHEALTH,TP_UNID_GENERAL_HOSPITAL,SERV_ESP_ORTHOPEDICS,SERV_ESP_SMOKING,TIPO_EQP_ORAL_HEALTH,SGRUPHAB_GERIATRIC,TP_UNID_HOME_CARE,CONSELHO_PSYCHOLOGIST,PROF_SUS,TP_UNID_EMERGENCY_CARE,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,SERV_ESP_COMMITTIEES,SERV_ESP_NUTRITION/GASTROLOGY,CONSELHO_CHEMIST,TIPO_EQP_MENTAL_HEALTH,SGRUPHAB_PHYLANTHROPY,TIPO_EQP_PRIMARY_CARE,SERV_ESP_ONCOLOGY,SGRUPHAB_MENTAL_HEALTH,SERV_ESP_CARDIOVASCULAR,TP_UNID_URGENCY_CARE_REGULATOR,CONSELHO_SOCIAL_ASSISTANT,SGRUPHAB_NEPHROLOGY,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NURSING,CONSELHO_PHYSICIST,TP_UNID_MULTISPECIALIST_CLINIC,TP_UNID_EDUCATIONAL_CENTER,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,SGRUPHAB_NEUROLOGY,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,CONSELHO_PHYSICAL_EDUCATION,TP_UNID_DIAGNOSTIC_CENTER,SERV_ESP_TELEHEALTH,SGRUPHAB_HIV/AIDS,SERV_ESP_REHABILITATION,SGRUPHAB_GENETICS,TP_UNID_FAMILY_CENTER,SERV_ESP_ORAL_HEALTH,CONSELHO_RADIOLOGIST,SGRUPHAB_OBESITY,TP_UNID_MOBILE_URGENCY_CARE,TP_UNID_HEALTHCARE_REGULATOR,IND_SUS,TIPO_EQP_HEALTH_AGENTS,TP_UNID_HOME_CARE_UNIT,CONSELHO_PEDAGOGY,SGRUPHAB_TRANSPLANT,TP_UNID_NOTIFICATION_CENTER,SERV_ESP_HEARING_HEALTH,CONSELHO_SPEECH_THERAPIST,SGRUPHAB_ODONTOLOGY,TP_UNID_SPECIALIZED_HOSPITAL,TIPEQUIP_DENTISTRY,VINC_SUS,Leitos,SERV_ESP_OPHTHALMOLOGY,SERV_ESP_INDIGENOUS_HEALTH,TIPO_EQP_INDIGENOUS_HEALTH,SERV_ESP_DIAGNOSIS,SGRUPHAB_URGENCY,TIPEQUIP_LIFE_MAINTAINING,SGRUPHAB_AURICULAR,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_IMUNIZATION,TP_UNID_CENTRAL_LABORATORY,CONSELHO_RADIOLOGY_TECHNICIAN,TIPEQUIP_INFRASTRUCTURE,TP_UNID_SHORTSTAY_HOSPITAL,SGRUPHAB_TRANSEXUAL_CHANGE,SGRUPHAB_OPHTHALMOLOGY,TIPEQUIP_OPTICAL_METHODS,SERV_ESP_BASIC_HEALTH,TP_UNID_ACCESS_CENTER,SGRUPHAB_ICU,CNES,SERV_ESP_REPRODUCTIVE_HEALTH,SERV_ESP_ICU,SGRUPHAB_CARDIOVASCULAR,SERV_ESP_SEXUAL_VIOLENCE,TP_UNID_INDIGENOUS_CENTER,TP_UNID_PHARMACY,SERV_ESP_PNEUMOLOGY,CONSELHO_PHYSICIAN,TIPEQUIP_IMAGE_DIAGNOSIS,TP_UNID_HEALTH_INSURANCE,CONSELHO_BIOLOGIST,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_SURGERY,SGRUPHAB_SURGERY,TP_UNID_GENERAL_EMERGENCY_ROOM,SERV_ESP_NEUROLOGY,SERV_ESP_PHYSICALTHERAPY,CONSELHO_PHARMACIST,SGRUPHAB_PREGNANCY,CONSELHO_BIOMEDICINE,CONSELHO_VETERINARIAN,TP_UNID_PREVENTION_CENTER,SERV_ESP_PHARMACY,SERV_ESP_STI/HIV/AIDS,SERV_ESP_PREGNANCY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SERV_ESP_TRANSSEXUAL,SERV_ESP_ENDOCRINOLOGY,NULEITOS,TP_UNID_HEMOTHERAPY_CENTER,SGRUPHAB_ONCOLOGY,SERV_ESP_MENTAL_HEALTH,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TIPO_EQP_PRISION_HEALTH,SERV_ESP_TRANSPLANT,TP_UNID_SPECIALIST_UNIT,TIPEQUIP_AUDIOLOGY,AMB_SUS,SERV_ESP_OBESITY,HOSP_SUS,RATE_SUICIDE
240990,202205,1,15411,6.488871585231328,0,0,0,10,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,2,3,0,1,0,0,0,1,0,0,4,0,0,0,1,4,6,0,0,3,157,0,8,0,0,0,0,0,0,0,0,0,0,5,0,2,98,0,1,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,0,0,45,12,60,0,0,0,7,0,14,0,0,6,0,2,20,0,0,0,0,8,0,0,91384240,0,0,0,0,0,0,0,25,6,0,0,1,0,0,0,0,1,4,0,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,1
240990,202307,1,15411,6.488871585231328,0,0,0,10,1,0,0,0,0,0,0,8,0,0,2,0,0,1,0,2,5,0,1,0,0,0,1,0,0,6,0,0,0,1,4,6,0,0,4,178,0,9,0,0,0,0,0,0,0,0,0,0,7,0,2,105,0,1,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,0,0,45,13,58,0,0,0,9,0,14,0,0,6,0,2,20,0,0,0,0,8,0,0,98875815,0,0,0,0,0,0,0,31,7,0,0,1,0,0,0,0,1,6,0,3,1,0,1,0,8,0,0,0,0,0,0,1,0,0,0,2,0,11,0,1,1
241000,201006,1,3900,25.641025641025642,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,5,53,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,11905045,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2
241000,201602,1,3900,25.641025641025642,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,14,6,48,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,18736871,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,2
241000,201909,1,3900,25.641025641025642,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,6,48,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,28117666,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,2
241000,202105,1,3900,25.641025641025642,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,7,48,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,28378831,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,2
241000,202203,1,3900,25.641025641025642,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,7,48,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,28378831,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,2
241010,201111,1,15646,6.391409945033875,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,10,40,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,51377692,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,1
241010,201811,1,15646,6.391409945033875,0,0,0,11,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,2,96,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6,12,40,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241010,201812,1,15646,6.391409945033875,0,0,0,11,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,2,96,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6,12,40,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241010,201909,1,15646,6.391409945033875,0,0,0,11,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,2,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6,12,40,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,2,1
241010,202102,1,15646,6.391409945033875,0,0,0,11,0,0,1,0,0,0,0,7,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,1,73,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,12,42,0,0,0,2,0,4,0,0,6,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241010,202109,1,15646,6.391409945033875,0,0,0,11,0,0,1,0,0,0,0,7,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,1,81,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,12,48,0,0,0,2,0,8,0,0,6,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241010,202307,1,15646,6.391409945033875,0,0,0,11,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,0,106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6,12,42,0,0,0,1,0,8,0,0,6,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241010,202309,1,15646,6.391409945033875,0,0,0,11,0,0,1,0,0,0,0,7,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,0,106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,77,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,6,12,42,0,0,0,1,0,8,0,0,6,0,0,0,0,0,0,0,7,0,0,77278848,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,2,1
241020,201204,1,7944,12.58811681772407,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,11,27,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,44657581,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,2
241020,201303,1,7944,12.58811681772407,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,11,27,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,44657581,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,2
241020,201307,1,7944,12.58811681772407,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,12,34,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,44657581,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,2
241020,201611,1,7944,12.58811681772407,0,0,0,9,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,12,15,22,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,77309573,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,2
241020,201902,1,7944,12.58811681772407,0,0,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,16,22,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,77309573,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0,1,2
241020,202002,1,7944,12.58811681772407,0,0,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,2,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,17,26,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,87088116,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,2
241020,202003,1,7944,12.58811681772407,0,0,0,10,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,2,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,18,26,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,87172298,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,2
241020,202004,1,7944,12.58811681772407,0,0,0,10,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,2,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,18,26,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,87172298,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,2
241020,202010,1,7944,12.58811681772407,0,0,0,11,0,0,0,0,1,0,0,4,0,0,5,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,0,2,0,0,0,0,3,1,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,18,26,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,87172298,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,2
241020,202212,2,7944,25.17623363544814,0,0,0,11,0,0,0,0,1,0,0,5,0,0,5,0,0,0,0,6,1,0,1,0,0,0,0,1,0,1,0,0,2,4,0,3,0,0,1,97,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41,0,3,1,0,0,0,3,1,4,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,21,41,0,0,0,6,0,8,0,0,1,0,0,5,0,0,0,0,4,0,0,94155386,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0,1,2
241020,202309,1,7944,12.58811681772407,0,0,0,14,0,0,0,0,1,0,0,10,0,0,5,0,0,0,0,6,3,0,1,0,0,0,0,1,0,3,0,0,2,4,0,6,0,0,4,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,3,1,0,0,0,4,1,4,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,22,42,0,0,0,6,0,13,0,0,1,0,0,9,0,0,0,0,5,0,0,96564788,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,2,2
241025,201411,1,6605,15.14004542013626,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,37,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,3,3,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,14995435,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2
241025,201912,1,6605,15.14004542013626,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,3,50,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,8,6,17,0,0,0,4,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,40328984,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2
241030,201004,1,10646,9.393199323689648,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,3,0,0,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,9,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29833772,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,8,0,5,1
241030,201402,1,10646,9.393199323689648,0,0,0,6,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,63,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,11,58,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,54082603,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,9,0,3,1
241030,201411,1,10646,9.393199323689648,0,0,0,6,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,6,11,58,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,54082603,0,0,0,0,0,0,0,34,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,0,0,0,0,9,0,3,1
241030,201503,1,10646,9.393199323689648,0,0,0,6,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,11,58,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,54082603,0,0,0,0,0,0,0,30,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,6,0,0,0,0,9,0,3,1
241040,201504,1,9825,10.178117048346055,0,0,0,6,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,39,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,7,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30005400,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,2
241040,201705,1,9825,10.178117048346055,0,0,0,6,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,34,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35455277,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,2
