CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,AMB_SUS,CONSELHO_RADIOLOGIST,TP_UNID_INDIGENOUS_CENTER,SGRUPHAB_SURGERY,TP_UNID_URGENCY_CARE_REGULATOR,TIPEQUIP_INFRASTRUCTURE,CONSELHO_BIOMEDICINE,TP_UNID_MOBILE_HEATH_CARE,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_COMMITTIEES,SERV_ESP_CARDIOVASCULAR,TIPEQUIP_IMAGE_DIAGNOSIS,SGRUPHAB_NEUROLOGY,TIPEQUIP_GRAPHIC_METHODS,SERV_ESP_REPRODUCTIVE_HEALTH,SERV_ESP_TELEHEALTH,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NUTRITIONIST,TP_UNID_CENTRAL_LABORATORY,SGRUPHAB_OBESITY,TP_UNID_ACCESS_CENTER,SGRUPHAB_TEACHING,CONSELHO_PHYSICIAN,SGRUPHAB_PHYSICAL_REHABILITATION,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,CONSELHO_PHYSICIST,SERV_ESP_PREGNANCY,SERV_ESP_URGENCY,TP_UNID_HOME_CARE_UNIT,PROF_SUS,TIPO_EQP_PRIMARY_CARE,SGRUPHAB_TRANSPLANT,TP_UNID_HEMOTHERAPY_CENTER,SERV_ESP_TEACHING,SERV_ESP_TRANSSEXUAL,TIPEQUIP_AUDIOLOGY,SERV_ESP_ONCOLOGY,CONSELHO_OPTICIAN,TP_UNID_EMERGENCY_CARE,TP_UNID_GENERAL_EMERGENCY_ROOM,NULEITOS,SERV_ESP_PNEUMOLOGY,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,SERV_ESP_PHYSICALTHERAPY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SGRUPHAB_URGENCY,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_SHORTSTAY_HOSPITAL,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_FAMILY_CENTER,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_PREVENTION_CENTER,CONSELHO_RADIOLOGY_TECHNICIAN,TIPO_EQP_INDIGENOUS_HEALTH,TIPO_EQP_FAMILY_HEALTH,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_INDIGENOUS_HEALTH,SERV_ESP_ORTHOPEDICS,TP_UNID_EDUCATIONAL_CENTER,SERV_ESP_REHABILITATION,CONSELHO_PHARMACIST,CONSELHO_STATISTICIAN,TP_UNID_GENERAL_HOSPITAL,TIPO_EQP_PRISION_HEALTH,SERV_ESP_ORAL_HEALTH,CONSELHO_DENTIST,SGRUPHAB_GERIATRIC,SGRUPHAB_TRANSEXUAL_CHANGE,TP_UNID_SPECIALIST_UNIT,SGRUPHAB_ONCOLOGY,SERV_ESP_SURGERY,SERV_ESP_MENTAL_HEALTH,CONSELHO_CHEMIST,CNES,CONSELHO_SOCIAL_ASSISTANT,TP_UNID_PSYCOSOCIAL_CENTER,TIPO_EQP_MENTAL_HEALTH,SERV_ESP_ADOLESCENT_HEALTH,SERV_ESP_HEALTH_SURVEILLANCE,Leitos,CONSELHO_NURSING,SERV_ESP_OBESITY,TP_UNID_RIVER_MOBILE_UNIT,SGRUPHAB_CARDIOVASCULAR,SERV_ESP_TRANSPLANT,SGRUPHAB_MENTAL_HEALTH,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_OPHTHALMOLOGY,SGRUPHAB_NEPHROLOGY,TP_UNID_NOTIFICATION_CENTER,SGRUPHAB_ODONTOLOGY,SERV_ESP_BASIC_HEALTH,SGRUPHAB_CHRONIC_DISEASES,SGRUPHAB_ORTHOPEDICS,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,TIPEQUIP_DENTISTRY,TP_UNID_HOME_CARE,SGRUPHAB_HIV/AIDS,CONSELHO_VETERINARIAN,SGRUPHAB_NUTRITION_GASTROLOGY,SGRUPHAB_TRAUMA,SGRUPHAB_PREGNANCY,SERV_ESP_DIAGNOSIS,SERV_ESP_ICU,SGRUPHAB_ICU,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_HEARING_HEALTH,TIPO_EQP_HEALTH_AGENTS,IND_SUS,TIPEQUIP_LIFE_MAINTAINING,SERV_ESP_NEUROLOGY,SERV_ESP_PHARMACY,SERV_ESP_SEXUAL_VIOLENCE,TP_UNID_CLINIC,TP_UNID_HEALTH_DEPARTMENT,CONSELHO_BIOLOGIST,SERV_ESP_NEFROLOGY,TP_UNID_SUPPLY_CENTER,HOSP_SUS,CONSELHO_PEDAGOGY,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,CONSELHO_ECONOMIST,CONSELHO_PSYCHOLOGIST,TP_UNID_HEALTH_INSURANCE,TP_UNID_PHARMACY,TIPEQUIP_OPTICAL_METHODS,SERV_ESP_HEMOTHERAPY,SGRUPHAB_INTERMEDIARY_CARE,TP_UNID_HEALTHCARE_REGULATOR,SGRUPHAB_PHYLANTHROPY,TP_UNID_PRIMARY_HEALTHCARE_UNIT,CONSELHO_PHYSICAL_EDUCATION,TP_UNID_MULTISPECIALIST_CLINIC,SERV_ESP_SMOKING,SGRUPHAB_GENETICS,TP_UNID_MOBILE_URGENCY_CARE,TIPO_EQP_ORAL_HEALTH,TIPEQUIP_OTHER,TP_UNID_SPECIALIZED_HOSPITAL,TP_UNID_TELEHEALTH,CONSELHO_SPEECH_THERAPIST,SERV_ESP_PRISON,SGRUPHAB_AURICULAR,VINC_SUS,SERV_ESP_RARE_DISEASES,SGRUPHAB_OPHTHALMOLOGY,SERV_ESP_STI/HIV/AIDS,SERV_ESP_IMUNIZATION,RATE_SUICIDE
430595,201104,1,3824,26.15062761506276,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,22368774,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,4,0,0,0,0,2
430595,201212,1,3824,26.15062761506276,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,22368774,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,4,0,0,0,0,2
430595,201305,1,3824,26.15062761506276,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,36840198,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,5,0,0,0,0,2
430595,201402,1,3824,26.15062761506276,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,32366274,0,0,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,0,2
430595,201411,1,3824,26.15062761506276,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,39971729,0,0,0,0,2,6,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,0,2
430595,201509,1,3824,26.15062761506276,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,39971729,0,0,0,0,2,6,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,0,2
430595,201603,1,3824,26.15062761506276,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,39971729,0,0,0,0,2,6,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,0,2
430595,201702,2,3824,52.30125523012552,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,58129152,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,5,0,0,0,0,2
430595,201708,1,3824,26.15062761506276,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,58129152,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,7,0,0,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,5,0,0,0,0,2
430595,202008,1,3824,26.15062761506276,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24005117,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,3,0,0,0,0,2
430595,202102,1,3824,26.15062761506276,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,8,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,31251029,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,3,0,0,0,0,2
430597,201505,1,2731,36.61662394727206,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,22136170,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2
430597,202203,1,2731,36.61662394727206,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,8616372,1,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2
430600,200901,2,13269,15.072725902479464,6,0,0,0,0,3,0,0,1,0,0,11,0,6,2,0,0,6,0,0,0,0,92,0,0,0,2,2,0,244,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,11,0,0,2,0,1,0,0,34015133,1,0,0,0,1,162,116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,8,21,0,1,0,0,0,0,0,0,6,0,0,7,0,4,0,0,7,1,0,0,0,1,0,1,0,0,0,4,9,0,0,1,0,0,12,0,0,0,0,2
430600,200905,1,13269,7.536362951239732,5,0,0,0,0,3,0,0,1,0,0,11,0,4,2,0,0,4,0,0,0,0,89,0,0,0,1,2,0,193,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,2,0,1,0,0,28613561,1,0,0,0,1,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,6,21,0,1,0,0,0,0,0,0,6,0,0,5,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,9,0,0,1,0,0,10,0,0,0,0,1
430600,200909,1,13269,7.536362951239732,5,0,0,0,0,3,0,0,1,0,0,11,0,4,2,0,0,4,0,0,0,0,92,0,0,0,1,2,0,196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,2,0,1,0,0,28613561,1,0,0,0,1,162,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,6,21,0,1,0,0,0,0,0,0,6,0,0,5,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,9,0,0,1,0,0,10,0,0,0,0,1
430600,200911,1,13269,7.536362951239732,6,1,0,0,0,3,0,0,1,0,0,11,0,6,2,0,0,6,0,0,0,0,88,0,0,0,2,2,0,222,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,7,0,0,2,0,1,0,0,34015133,1,0,0,0,1,162,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,8,21,0,1,0,0,0,0,0,0,6,0,0,5,0,4,0,0,7,1,0,0,0,1,0,1,0,0,0,4,9,0,0,1,0,0,12,0,0,0,0,1
430600,200912,1,13269,7.536362951239732,6,1,0,0,0,3,0,0,1,0,0,11,0,6,2,0,0,6,0,0,0,0,88,0,0,0,2,2,0,222,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,0,7,0,0,2,0,1,0,0,34015133,1,0,0,0,1,162,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,8,21,0,1,0,0,0,0,0,0,6,0,0,5,0,4,0,0,7,1,0,0,0,1,0,1,0,0,0,4,9,0,0,1,0,0,12,0,0,0,0,1
430600,201002,1,13269,7.536362951239732,6,3,0,0,0,2,0,0,1,0,0,8,0,3,2,0,0,4,0,0,0,0,61,0,0,0,2,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,4,0,0,2,0,1,0,0,28606347,1,0,0,0,1,108,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,6,14,0,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,6,0,0,1,0,0,10,0,0,0,0,1
430600,201003,1,13269,7.536362951239732,6,3,0,0,0,2,0,0,2,0,0,8,0,3,2,0,0,4,0,0,0,0,61,0,0,0,2,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,4,0,0,2,0,1,0,0,28606347,1,0,0,0,1,108,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,6,14,0,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,6,0,0,1,0,0,10,0,0,0,0,1
430600,201006,1,13269,7.536362951239732,7,3,0,0,0,2,0,0,2,0,0,8,0,3,2,0,0,4,0,0,0,0,65,0,0,0,2,2,0,156,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,5,0,0,3,0,1,0,0,35153375,1,0,0,0,1,108,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,7,14,0,1,0,0,0,0,0,0,6,0,0,5,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,9,0,0,1,0,0,11,0,0,0,0,1
430600,201008,1,13269,7.536362951239732,7,3,0,0,0,2,0,0,2,0,0,8,0,3,2,0,0,4,0,0,0,0,66,0,0,0,2,2,0,156,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,6,0,0,3,0,1,0,0,48363966,1,0,0,0,1,108,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,0,7,14,0,1,0,2,0,0,0,0,6,0,0,5,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,9,0,0,1,0,0,11,0,0,0,0,1
430600,201011,1,13269,7.536362951239732,7,3,0,0,0,2,0,0,2,0,0,8,0,3,2,0,0,4,0,0,0,0,71,0,0,0,2,2,0,161,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,6,0,0,3,0,1,0,0,55019317,1,0,0,0,1,116,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,7,14,0,1,0,2,0,0,0,0,6,0,0,5,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,9,0,0,1,0,0,11,0,0,0,0,1
430600,201101,1,13269,7.536362951239732,7,3,0,0,0,2,0,0,2,0,0,8,0,3,2,0,0,4,0,0,0,0,67,0,0,0,2,2,0,144,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,0,5,0,0,3,0,1,0,0,55019317,1,0,0,0,1,116,54,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,7,14,0,1,0,2,0,0,0,0,6,0,0,5,0,2,0,0,5,1,0,0,0,1,0,1,0,0,0,2,9,0,0,1,0,0,11,0,0,0,0,1
430600,201109,1,13269,7.536362951239732,8,2,0,0,0,2,0,0,2,0,0,6,0,2,2,0,0,5,0,0,0,0,55,0,0,0,2,3,0,161,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,5,0,2,0,0,6,0,0,2,0,1,0,0,75431146,1,0,0,0,3,116,79,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0,7,14,0,1,0,4,1,0,0,0,6,0,0,6,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,11,0,0,1,0,0,12,0,0,0,0,1
430600,201205,1,13269,7.536362951239732,7,2,0,0,0,2,0,0,1,0,0,6,0,2,2,0,0,5,0,0,0,0,59,0,0,0,2,3,0,167,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,9,0,2,0,1,10,0,0,3,0,1,0,0,90507944,1,0,0,0,2,116,77,0,0,0,1,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,5,1,0,0,0,4,0,0,7,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,10,0,0,0,0,1
430600,201206,1,13269,7.536362951239732,7,2,0,0,0,2,0,0,1,0,0,6,0,2,2,0,0,5,0,0,0,0,59,0,0,0,2,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,9,0,2,0,1,9,0,0,3,0,1,0,0,90507944,2,0,0,0,2,116,78,0,0,0,1,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,5,1,0,0,0,4,0,0,7,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,10,0,0,0,0,1
430600,201207,1,13269,7.536362951239732,7,2,0,0,0,2,0,0,1,0,0,6,0,2,2,0,0,5,0,0,0,0,59,0,0,0,2,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,9,0,2,0,1,9,0,0,3,0,1,0,0,90507944,2,0,0,0,2,116,78,0,0,0,1,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,5,1,0,0,0,4,0,0,7,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,10,0,0,0,0,1
430600,201208,1,13269,7.536362951239732,7,2,0,0,0,2,0,0,1,0,0,6,0,2,2,0,0,5,0,0,0,0,60,0,0,0,2,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,0,8,0,2,0,1,9,0,0,3,0,1,0,0,83852593,2,0,0,0,2,116,77,0,0,0,1,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,5,1,0,0,0,4,0,0,7,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,1
430600,201212,1,13269,7.536362951239732,7,2,0,0,0,2,0,0,2,0,0,6,0,2,2,0,0,5,0,0,0,0,60,0,0,0,2,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,0,7,0,2,0,1,9,0,0,3,0,1,1,0,83852593,2,0,0,0,2,116,75,0,0,0,1,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,5,1,0,0,0,4,0,0,7,0,4,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,1
430600,201307,1,13269,7.536362951239732,7,0,0,0,0,2,0,0,2,0,0,6,0,2,2,0,0,5,0,0,0,0,60,0,0,0,2,1,0,172,0,0,0,0,0,0,0,0,0,0,4,0,2,14,0,0,0,0,2,0,0,0,6,0,4,0,0,0,0,0,9,0,2,0,1,9,0,0,3,0,1,1,0,91146208,3,0,0,0,2,130,75,0,0,0,1,2,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,6,1,0,0,0,4,0,0,7,0,6,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,1
430600,201308,1,13269,7.536362951239732,7,0,0,0,0,2,0,0,2,0,0,6,0,2,2,0,0,5,0,0,0,0,62,0,0,0,2,1,0,180,0,0,0,0,0,0,0,0,0,0,4,0,2,14,0,0,0,0,2,0,0,0,6,0,4,0,0,0,0,0,9,0,2,0,1,9,0,0,3,0,1,1,0,91146208,5,0,0,0,2,130,77,0,0,0,1,2,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,6,1,0,0,0,4,0,0,9,0,6,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,1
430600,201311,2,13269,15.072725902479464,7,0,0,0,0,2,0,0,1,0,0,6,0,2,2,0,0,5,0,0,0,0,66,0,0,0,2,1,0,190,0,0,0,0,0,0,0,0,0,0,4,0,2,14,0,0,0,0,2,0,0,0,8,0,4,0,0,0,0,0,8,0,2,0,1,9,0,0,3,0,1,1,0,91146208,5,0,0,0,2,120,81,0,0,0,1,2,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,6,1,0,0,0,4,0,0,9,0,6,0,0,3,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,2
430600,201402,1,13269,7.536362951239732,7,0,0,0,0,2,0,0,2,0,0,6,0,2,2,0,0,5,0,0,0,0,61,0,2,0,2,1,0,177,0,0,0,0,0,0,0,0,0,0,4,0,2,14,0,0,0,0,2,0,0,0,6,0,4,0,0,0,0,0,6,0,2,0,1,9,0,0,3,0,1,1,0,91146208,5,0,0,0,2,120,75,0,0,0,1,2,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,25,0,0,0,0,0,10,14,0,1,0,6,1,0,0,0,4,0,0,9,0,6,0,0,5,1,0,0,0,1,0,1,0,0,0,4,13,0,0,1,0,0,9,0,0,0,0,1
