CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,CONSELHO_SOCIAL_ASSISTANT,TP_UNID_SPECIALIZED_HOSPITAL,TIPEQUIP_OTHER,SGRUPHAB_ODONTOLOGY,TP_UNID_SHORTSTAY_HOSPITAL,SGRUPHAB_GENETICS,SGRUPHAB_MENTAL_HEALTH,CONSELHO_PHYSICAL_EDUCATION,TIPEQUIP_DENTISTRY,SERV_ESP_REHABILITATION,TP_UNID_NOTIFICATION_CENTER,TP_UNID_PHARMACY,CONSELHO_PHYSICIST,CONSELHO_OPTICIAN,NULEITOS,SERV_ESP_REPRODUCTIVE_HEALTH,SGRUPHAB_URGENCY,SERV_ESP_PHYSICALTHERAPY,SGRUPHAB_CHRONIC_DISEASES,TIPO_EQP_ORAL_HEALTH,SERV_ESP_OBESITY,SERV_ESP_MENTAL_HEALTH,SGRUPHAB_CARDIOVASCULAR,TIPEQUIP_AUDIOLOGY,CONSELHO_PHARMACIST,CONSELHO_VETERINARIAN,SERV_ESP_HEMOTHERAPY,SGRUPHAB_INTERMEDIARY_CARE,SERV_ESP_ONCOLOGY,SERV_ESP_ORAL_HEALTH,SGRUPHAB_PHYLANTHROPY,SERV_ESP_NUTRITION/GASTROLOGY,SERV_ESP_TELEHEALTH,SGRUPHAB_OPHTHALMOLOGY,SERV_ESP_URGENCY,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,TP_UNID_MULTISPECIALIST_CLINIC,SERV_ESP_RARE_DISEASES,CONSELHO_PSYCHOLOGIST,SERV_ESP_ENDOCRINOLOGY,SERV_ESP_SEXUAL_VIOLENCE,TIPEQUIP_GRAPHIC_METHODS,TP_UNID_PREVENTION_CENTER,SERV_ESP_TEACHING,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_HEARING_HEALTH,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NURSING,CONSELHO_PEDAGOGY,Leitos,TP_UNID_EMERGENCY_CARE,TP_UNID_EDUCATIONAL_CENTER,TP_UNID_DIAGNOSTIC_CENTER,TP_UNID_CLINIC,SERV_ESP_COMMITTIEES,AMB_SUS,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,TIPO_EQP_MENTAL_HEALTH,TIPO_EQP_PRISION_HEALTH,TP_UNID_FAMILY_CENTER,TP_UNID_INDIGENOUS_CENTER,TP_UNID_GENERAL_HOSPITAL,CONSELHO_RADIOLOGY_TECHNICIAN,CONSELHO_RADIOLOGIST,TP_UNID_CENTRAL_LABORATORY,SGRUPHAB_HIV/AIDS,TIPO_EQP_HEALTH_AGENTS,SGRUPHAB_TRAUMA,SERV_ESP_PHARMACY,SGRUPHAB_AURICULAR,HOSP_SUS,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TP_UNID_RIVER_MOBILE_UNIT,TP_UNID_HOME_CARE,TP_UNID_HEALTH_INSURANCE,IND_SUS,TIPEQUIP_IMAGE_DIAGNOSIS,SGRUPHAB_ONCOLOGY,SERV_ESP_SMOKING,SERV_ESP_INDIGENOUS_HEALTH,PROF_SUS,SERV_ESP_NEUROLOGY,SERV_ESP_TRANSPLANT,TIPEQUIP_LIFE_MAINTAINING,SGRUPHAB_ORTHOPEDICS,TP_UNID_MOBILE_URGENCY_CARE,SERV_ESP_NEFROLOGY,SERV_ESP_PRISON,SGRUPHAB_ICU,SERV_ESP_ORTHOPEDICS,TIPEQUIP_OPTICAL_METHODS,CONSELHO_BIOMEDICINE,TP_UNID_TELEHEALTH,TP_UNID_ACCESS_CENTER,SGRUPHAB_WORKER_HEALTHCARE,TP_UNID_GENERAL_EMERGENCY_ROOM,SGRUPHAB_NUTRITION_GASTROLOGY,CONSELHO_NUTRITIONIST,TIPO_EQP_INDIGENOUS_HEALTH,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,CONSELHO_SPEECH_THERAPIST,TP_UNID_HEALTH_DEPARTMENT,SGRUPHAB_SURGERY,SERV_ESP_SURGERY,CONSELHO_PHYSICIAN,CONSELHO_CHEMIST,TIPO_EQP_FAMILY_HEALTH,SGRUPHAB_NEUROLOGY,TP_UNID_HEALTHCARE_REGULATOR,SERV_ESP_PREGNANCY,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_OPHTHALMOLOGY,TP_UNID_MOBILE_HEATH_CARE,SGRUPHAB_PREGNANCY,SERV_ESP_BASIC_HEALTH,SERV_ESP_IMUNIZATION,SGRUPHAB_NEPHROLOGY,TIPO_EQP_PRIMARY_CARE,CONSELHO_DENTIST,TP_UNID_PUBLIC_HEALTH_LABORATORY,TP_UNID_PSYCOSOCIAL_CENTER,SERV_ESP_STI/HIV/AIDS,VINC_SUS,TP_UNID_URGENCY_CARE_REGULATOR,SERV_ESP_ADOLESCENT_HEALTH,SERV_ESP_PNEUMOLOGY,SERV_ESP_CARDIOVASCULAR,CONSELHO_BIOLOGIST,SERV_ESP_HEALTH_SURVEILLANCE,CNES,TP_UNID_SUPPLY_CENTER,CONSELHO_ECONOMIST,TP_UNID_SPECIALIST_UNIT,SGRUPHAB_TEACHING,TIPEQUIP_INFRASTRUCTURE,SERV_ESP_DIAGNOSIS,SERV_ESP_TRANSSEXUAL,SGRUPHAB_TRANSPLANT,SERV_ESP_ICU,TP_UNID_HEMOTHERAPY_CENTER,CONSELHO_STATISTICIAN,SGRUPHAB_GERIATRIC,SGRUPHAB_PHYSICAL_REHABILITATION,SGRUPHAB_OBESITY,TP_UNID_CHILDBIRTH_CENTER,RATE_SUICIDE
110025,201802,1,18165,5.505092210294523,0,0,7,1,0,0,1,0,40,0,0,3,0,0,0,0,0,10,0,7,0,1,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,4,1,0,2,0,0,3,0,0,132,0,0,3,3,0,19,6,0,0,0,0,0,0,0,0,0,1,0,6,0,5,2,3,0,0,0,13,12,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,5,0,0,0,0,9,0,0,0,0,1,1,0,21,0,0,0,0,0,4,170230943,0,0,2,0,5,44,0,0,0,0,0,0,0,0,0,1
110025,201807,1,18165,5.505092210294523,0,0,7,1,0,0,1,0,40,0,0,3,0,0,0,0,0,10,0,7,0,1,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,4,1,0,2,0,0,3,0,0,132,0,0,3,3,0,19,6,0,0,0,0,0,0,0,0,0,1,0,6,0,5,2,3,0,0,0,13,12,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,5,0,0,0,0,9,0,0,0,0,1,1,0,21,0,0,0,0,0,4,170230943,0,0,2,0,5,44,0,0,0,0,0,0,0,0,0,1
110025,201906,1,18165,5.505092210294523,0,0,7,1,0,0,1,0,40,0,0,3,0,0,0,0,0,10,0,7,0,1,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,4,1,0,2,0,0,3,0,0,132,0,0,3,5,0,19,6,0,0,0,0,0,0,0,0,0,1,0,6,0,5,2,3,0,0,0,13,12,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,5,0,0,0,0,9,0,0,0,0,1,1,0,21,0,0,0,0,0,4,179810866,0,0,1,0,5,44,0,0,0,0,0,0,0,0,0,1
110025,202007,1,18165,5.505092210294523,0,0,7,1,0,0,1,0,53,1,0,3,0,0,0,0,0,6,0,7,0,1,0,0,0,0,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,4,1,0,2,0,0,3,0,0,136,0,0,3,7,0,21,6,0,0,0,0,0,0,0,0,0,1,0,6,0,5,2,3,0,0,0,15,12,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,8,0,0,5,0,0,0,0,16,6,0,0,0,1,1,0,24,0,0,0,0,0,4,200242198,1,0,2,0,10,44,0,0,0,1,0,0,0,0,0,1
110025,202209,2,18165,11.010184420589045,0,0,7,1,0,0,1,0,66,1,0,3,0,0,0,0,0,9,0,6,0,1,0,0,0,0,1,0,0,1,0,0,3,0,2,0,2,0,0,0,0,10,1,0,2,0,0,0,0,0,146,0,0,3,9,0,23,7,0,0,0,0,3,0,0,0,0,1,0,6,0,6,2,3,0,0,0,17,12,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,8,0,0,5,0,0,0,0,16,6,0,0,0,1,1,0,27,0,0,0,0,0,4,214259592,1,0,3,0,13,44,0,0,0,1,0,0,0,0,0,2
110025,202301,1,18165,5.505092210294523,7,0,7,1,0,0,1,0,66,1,0,3,0,0,0,0,0,9,0,6,0,1,0,0,17,0,1,0,0,1,0,0,3,0,3,1,2,0,3,0,0,10,1,0,2,0,0,0,162,0,146,0,0,3,9,0,23,7,0,0,0,0,3,12,0,0,0,1,0,6,0,6,2,3,0,0,0,17,12,0,1,0,282,0,0,12,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,8,0,1,3,0,70,0,8,0,0,5,0,0,0,0,16,6,0,0,18,1,1,0,27,0,0,0,0,0,4,214259592,1,0,3,0,13,44,0,0,0,1,0,0,0,0,0,1
110025,202306,1,18165,5.505092210294523,7,0,7,1,0,0,1,0,73,1,0,3,0,0,0,0,0,9,0,5,0,1,0,0,17,0,1,0,0,1,0,0,3,0,3,1,2,0,3,0,0,10,1,0,2,0,0,0,167,0,146,0,0,3,13,0,23,9,0,0,0,0,3,15,0,0,0,1,0,6,0,6,2,3,0,0,0,18,13,0,1,0,298,0,0,12,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,11,0,1,6,0,75,0,8,0,0,5,0,0,0,0,16,6,0,0,21,1,1,0,27,0,0,0,0,0,4,230808894,1,0,1,0,13,44,0,0,0,1,0,0,0,0,0,1
110025,202307,1,18165,5.505092210294523,7,0,7,0,0,0,1,0,72,2,0,3,0,0,0,0,0,9,0,5,0,2,0,0,17,0,1,0,0,1,0,0,3,0,3,1,2,0,3,0,0,10,1,0,2,0,0,0,161,0,146,0,0,3,15,0,22,9,0,0,0,0,3,12,0,0,0,1,0,6,0,6,2,3,0,0,0,17,12,0,1,0,289,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,11,0,1,6,0,76,0,8,0,0,5,0,0,0,0,16,6,0,0,20,1,1,0,26,0,0,0,0,0,4,235461719,1,0,0,0,13,44,0,0,0,1,0,0,0,0,0,1
110025,202309,1,18165,5.505092210294523,7,0,7,0,0,0,1,0,72,2,0,3,0,0,0,0,0,9,0,5,0,2,0,0,17,0,1,0,0,1,0,0,3,0,3,1,2,0,3,0,0,10,1,0,2,0,0,0,165,0,146,0,0,3,15,0,22,9,0,0,0,0,3,9,0,0,0,1,0,6,0,6,2,3,0,0,0,17,12,0,1,0,288,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,11,0,1,6,0,74,0,8,0,0,5,0,0,0,0,16,6,0,0,20,1,1,0,26,0,0,0,0,0,4,235461719,1,0,0,0,13,44,0,0,0,1,0,0,0,0,0,1
110028,200903,2,55748,3.587572648346129,0,0,13,0,0,0,1,0,10,0,0,0,0,0,0,2,0,6,0,4,0,3,0,0,0,0,0,0,0,3,0,1,0,0,3,0,3,0,0,0,0,9,0,0,2,1,0,0,0,0,263,0,0,10,8,0,29,16,0,3,0,0,5,0,0,0,0,4,0,0,0,5,2,3,0,0,0,17,31,0,0,0,0,0,0,20,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,9,0,0,13,0,3,1,0,13,0,0,0,0,0,1,0,32,0,0,0,0,0,3,187475480,0,0,3,0,6,28,0,0,0,0,0,0,0,0,0,0
110028,200905,1,55748,1.7937863241730645,0,0,13,0,0,0,1,0,10,0,0,0,0,0,0,2,0,8,0,4,0,3,0,0,0,0,2,0,0,3,0,1,0,0,3,0,3,0,0,0,0,9,0,0,2,1,0,0,0,0,263,0,0,10,8,0,29,16,0,3,0,0,5,0,0,0,0,4,0,0,0,5,2,3,0,0,0,17,31,0,1,0,0,0,0,20,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,9,0,0,13,0,3,1,0,13,0,0,0,0,0,1,0,32,0,0,0,0,0,3,187475480,0,0,3,0,6,29,0,0,0,0,0,0,0,0,0,0
110028,200907,2,55748,3.587572648346129,0,0,16,0,0,0,1,0,10,0,0,1,0,0,0,2,0,11,0,4,0,3,0,0,0,0,2,0,0,3,0,1,0,0,3,0,3,0,0,0,0,10,0,0,2,1,0,0,0,0,337,0,0,10,8,0,29,16,0,3,0,0,6,0,0,0,0,4,0,2,0,6,2,3,0,0,0,18,34,0,1,0,0,0,0,25,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,9,0,0,13,0,3,1,0,13,0,0,0,0,0,1,0,33,0,0,0,0,0,3,202539662,0,0,4,0,7,31,0,0,0,0,0,0,0,0,0,0
110028,200909,1,55748,1.7937863241730645,0,0,13,0,0,0,1,0,10,0,0,1,0,0,0,2,0,11,0,4,0,3,0,0,0,0,2,0,0,3,0,1,0,0,3,0,3,0,0,0,0,9,0,0,2,1,0,0,0,0,263,0,0,10,9,0,29,15,0,3,0,0,5,0,0,0,0,3,0,2,0,6,2,3,0,0,0,17,31,0,1,0,0,0,0,20,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,9,0,0,13,0,3,1,0,13,0,0,0,0,0,1,0,31,0,0,0,0,0,3,203632517,0,0,4,0,6,31,0,0,0,0,0,0,0,0,0,0
110028,200910,1,55748,1.7937863241730645,0,0,13,0,0,0,1,0,10,0,0,1,0,0,0,2,0,11,0,4,0,2,0,0,0,0,2,0,0,3,0,1,0,0,3,0,3,0,0,0,0,7,0,0,2,1,0,0,0,0,261,0,0,10,9,0,27,13,0,3,0,0,5,0,0,0,0,3,0,2,0,5,2,3,0,0,0,15,29,0,1,0,0,0,0,20,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,7,0,0,11,0,3,1,0,12,0,0,0,0,0,1,0,29,0,0,0,0,0,3,192663519,0,0,4,0,6,29,0,0,0,0,0,0,0,0,0,0
110028,201005,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,9,0,0,1,0,0,0,2,0,12,0,4,0,7,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,8,0,0,2,2,0,0,0,0,189,0,0,11,6,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,5,2,2,0,0,0,16,27,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,0,12,0,4,1,0,14,0,0,0,0,0,1,0,28,0,0,0,0,0,3,188051913,0,0,3,0,5,39,0,0,0,0,0,0,0,0,0,0
110028,201006,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,9,0,0,1,0,0,0,2,0,12,0,4,0,7,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,8,0,0,2,2,0,0,0,0,189,0,0,12,6,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,5,2,2,0,0,0,16,27,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,0,12,0,4,1,0,14,0,0,0,0,0,1,0,28,0,0,0,0,0,3,194582081,0,0,3,0,5,40,0,0,0,0,0,0,0,0,0,0
110028,201106,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,16,0,0,1,0,0,0,2,0,13,0,4,0,6,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,8,0,0,2,2,0,0,0,0,173,0,0,13,21,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,2,2,0,0,0,20,28,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,4,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,322199454,0,0,5,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201108,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,18,0,0,1,0,0,0,2,0,13,0,4,0,6,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,8,0,0,2,2,0,0,0,0,173,0,0,13,23,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,2,2,0,0,0,21,28,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,4,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,335850154,0,0,5,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201109,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,21,0,0,1,0,0,0,2,0,13,0,4,0,6,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,9,0,0,2,2,0,0,0,0,173,0,0,13,24,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,2,2,0,0,0,23,29,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,5,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,349850939,0,0,6,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201110,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,21,0,0,1,0,0,0,2,0,13,0,4,0,6,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,9,0,0,2,2,0,0,0,0,173,0,0,13,24,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,2,2,0,0,0,23,29,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,5,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,349850939,0,0,6,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201201,1,55748,1.7937863241730645,0,0,10,0,0,0,1,0,23,0,0,1,0,0,0,2,0,13,0,4,0,6,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,9,0,0,2,2,0,0,0,0,173,0,0,13,27,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,11,2,0,0,0,23,29,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,5,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,370580673,0,0,6,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201204,1,55748,1.7937863241730645,0,0,9,0,0,0,1,0,24,0,0,1,0,0,0,2,0,13,0,4,0,6,0,1,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,9,0,0,2,2,0,0,0,0,173,0,0,13,28,0,27,15,0,3,0,0,4,0,0,0,0,3,0,1,0,6,12,2,0,0,0,24,29,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9,0,1,12,0,5,1,0,14,0,0,0,0,0,1,0,29,0,0,0,0,0,3,377543391,0,0,6,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201208,2,55748,3.587572648346129,0,0,9,0,0,0,1,0,25,0,0,1,0,0,0,2,0,14,0,4,0,6,0,1,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,0,9,0,0,2,2,0,0,0,0,167,0,0,13,28,0,27,15,0,3,0,0,4,0,0,0,0,3,0,2,0,6,12,2,0,0,0,24,29,0,1,0,0,0,0,15,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,9,0,1,12,0,5,1,0,15,0,0,0,0,0,1,0,30,0,0,0,0,0,3,391659859,0,0,7,0,5,41,0,0,0,0,0,0,0,0,0,0
110028,201307,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,29,0,0,1,0,0,0,2,0,20,0,4,0,5,0,1,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,104,0,0,13,34,0,27,13,0,3,0,0,3,0,0,0,0,1,0,2,0,6,12,2,0,0,0,16,25,0,1,0,0,0,0,10,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,11,0,1,12,0,5,1,0,15,0,0,0,0,0,1,3,30,0,0,0,0,0,3,443630062,0,0,10,0,4,42,0,0,0,0,0,0,0,0,0,0
110028,201405,1,55748,1.7937863241730645,0,0,9,0,0,0,1,0,34,2,0,2,0,0,0,2,0,21,0,5,0,6,0,1,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,7,0,0,2,0,0,0,0,0,164,0,0,13,40,0,29,14,0,2,0,0,4,0,0,0,0,0,0,2,0,6,11,3,0,0,0,18,27,0,1,0,0,0,0,15,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,13,0,0,12,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,3,505584661,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
110028,201407,1,55748,1.7937863241730645,0,0,9,0,0,0,1,0,34,2,0,2,0,0,0,2,0,21,0,5,0,6,0,1,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,7,0,0,2,0,0,0,0,0,164,0,0,13,42,0,29,14,0,0,0,0,4,0,0,0,0,0,0,2,0,6,11,3,0,0,0,18,27,0,1,0,0,0,0,15,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,13,0,0,12,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,3,520678350,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
110028,201411,2,55748,3.587572648346129,0,0,9,0,0,0,1,0,34,2,0,2,0,0,0,2,0,21,0,5,0,6,0,1,0,0,3,0,0,2,0,0,0,0,3,0,2,0,0,0,0,9,0,0,2,0,0,0,0,0,164,0,0,13,43,0,29,14,0,1,0,0,4,0,0,0,0,0,0,2,0,6,11,3,0,0,0,19,29,0,1,0,0,0,0,15,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,13,0,0,12,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,3,528248602,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
110028,201501,2,55748,3.587572648346129,0,0,6,0,0,0,1,0,35,2,0,1,0,0,0,2,0,21,0,5,0,6,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,9,0,0,3,0,0,0,0,0,164,0,0,14,43,0,30,14,0,3,0,0,4,0,0,0,0,0,0,1,0,6,11,3,0,0,0,19,29,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,13,0,1,12,0,5,0,0,17,0,0,0,0,0,1,3,33,0,0,0,0,0,4,533919306,0,0,10,0,5,41,0,0,0,0,0,0,2,0,0,0
110028,201502,2,55748,3.587572648346129,0,0,6,0,0,0,1,0,36,2,0,1,0,0,0,2,0,21,0,5,0,4,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,160,0,0,14,44,0,29,13,0,3,0,0,4,0,0,0,0,0,0,1,0,5,12,3,0,0,0,17,29,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,12,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,539099418,0,0,10,0,5,36,0,0,0,0,0,0,2,0,0,0
110028,201506,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,38,2,0,1,0,0,0,2,0,21,0,5,0,4,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,160,0,0,14,49,0,30,13,0,3,0,0,4,0,0,0,0,0,0,1,0,6,12,3,0,0,0,18,29,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,12,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,577680380,0,0,10,0,5,39,0,0,0,0,0,0,2,0,0,0
110028,201602,2,55748,3.587572648346129,0,0,6,0,0,0,1,0,38,1,0,1,0,0,0,2,0,21,0,5,0,5,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,138,0,0,14,52,0,30,13,0,3,0,0,4,0,0,0,0,0,0,1,0,6,12,3,0,0,0,18,32,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,11,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,601250804,0,0,10,0,5,41,0,0,0,0,0,0,2,0,0,0
110028,201603,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,39,1,0,1,0,0,0,2,0,21,0,5,0,5,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,138,0,0,14,53,0,30,13,0,3,0,0,4,0,0,0,0,0,0,1,0,6,12,3,0,0,0,18,32,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,11,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,609177764,0,0,10,0,5,41,0,0,0,0,0,0,2,0,0,0
110028,201608,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,41,2,0,1,0,0,0,2,0,22,0,5,0,5,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,138,0,0,14,57,0,28,13,0,3,0,0,4,0,0,0,0,0,0,2,0,5,11,3,0,0,0,19,32,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,11,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,643221876,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
110028,201702,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,42,2,0,1,0,0,0,2,0,16,0,5,0,5,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,138,0,0,15,62,0,28,13,0,3,0,0,4,0,0,0,0,0,0,2,0,5,11,3,0,0,0,19,32,0,1,0,0,0,0,14,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,11,0,5,0,0,17,0,0,0,0,0,1,3,32,0,0,0,0,0,4,698059908,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
110028,201704,1,55748,1.7937863241730645,0,0,6,0,0,0,1,0,42,2,0,1,0,0,0,2,0,21,0,5,0,4,0,1,0,0,3,0,0,2,0,0,12,0,3,0,2,0,0,0,0,7,0,0,3,0,0,0,0,0,138,0,0,15,65,0,28,12,0,2,0,0,4,0,0,0,0,0,0,2,0,5,12,3,0,0,0,18,32,0,1,0,0,0,0,14,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,11,0,1,11,0,5,0,0,17,0,0,0,0,0,1,3,31,0,0,0,0,0,4,723206381,0,0,10,0,5,40,0,0,0,0,0,0,2,0,0,0
